satisfaction_level,left,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,Department,salary
0.39,1,0.49,2,146,3,0,0,support,low
0.37,1,0.56,2,138,3,0,0,IT,low
0.39,1,0.47,2,142,3,0,0,technical,low
0.37,1,0.52,2,128,3,0,0,accounting,low
0.37,1,0.52,2,128,3,0,0,accounting,low
0.37,1,0.52,2,128,3,0,0,accounting,low
0.22,0,0.65,5,174,5,1,0,RandD,medium
0.38,1,0.55,2,147,3,0,0,sales,low
0.38,1,0.55,2,147,3,0,0,sales,low
0.38,1,0.55,2,147,3,0,0,sales,low
0.38,1,0.45,2,127,3,0,0,technical,low
0.38,1,0.51,2,137,3,0,0,support,low
0.37,0,0.4,4,161,2,0,0,support,low
0.33,0,0.46,5,261,6,1,0,IT,low
0.39,1,0.5,2,147,3,0,0,marketing,low
0.39,1,0.5,2,147,3,0,0,marketing,low
0.39,1,0.5,2,147,3,0,0,marketing,low
0.39,0,0.39,2,131,2,0,0,marketing,high
0.37,1,0.54,2,132,3,0,0,technical,low
0.37,1,0.54,2,132,3,0,0,technical,low
0.37,1,0.54,2,132,3,0,0,technical,low
0.4,0,0.62,3,283,5,0,0,technical,low
0.32,1,0.58,5,271,5,0,0,sales,high
0.33,0,0.58,3,115,3,0,0,technical,low
0.38,1,0.57,2,152,3,1,0,hr,low
0.15,0,0.48,6,204,6,1,0,sales,low
0.39,1,0.55,2,159,3,0,0,technical,high
0.39,1,0.55,2,159,3,0,0,technical,high
0.39,1,0.55,2,159,3,0,0,technical,high
0.38,1,0.54,2,143,3,0,0,sales,low
0.38,1,0.54,2,143,3,0,0,sales,low
0.38,1,0.54,2,143,3,0,0,sales,low
0.38,1,0.49,2,132,3,0,0,support,low
0.38,1,0.49,2,132,3,0,0,support,low
0.38,1,0.49,2,132,3,0,0,support,low
0.39,1,0.49,2,144,3,0,0,marketing,medium
0.39,1,0.49,2,144,3,0,0,marketing,medium
0.39,1,0.49,2,144,3,0,0,marketing,medium
0.39,1,0.53,2,153,3,0,0,sales,medium
0.37,1,0.54,2,131,3,1,0,hr,medium
0.37,1,0.54,2,131,3,1,0,hr,medium
0.37,1,0.54,2,131,3,1,0,hr,medium
0.15,0,0.81,4,160,5,0,0,technical,medium
0.38,1,0.53,2,140,3,0,0,sales,low
0.38,1,0.56,2,148,3,0,0,technical,medium
0.31,0,0.42,4,108,4,0,0,technical,low
0.31,0,0.42,4,108,4,0,0,technical,low
0.4,1,0.48,2,155,3,0,0,support,low
0.4,1,0.48,2,155,3,0,0,support,low
0.14,0,0.74,4,117,5,0,0,accounting,medium
0.38,1,0.55,2,145,3,0,0,support,low
0.38,1,0.47,2,128,3,0,0,sales,medium
0.38,1,0.47,2,128,3,0,0,sales,medium
0.41,0,0.5,3,193,3,0,0,sales,medium
0.39,1,0.54,2,155,3,0,0,support,low
0.39,1,0.54,2,155,3,0,0,support,low
0.39,1,0.54,2,155,3,0,0,support,low
0.28,0,0.38,5,139,4,0,0,support,medium
0.38,0,0.44,3,137,3,0,0,sales,medium
0.39,1,0.48,2,141,3,0,0,product_mng,medium
0.39,1,0.48,2,141,3,0,0,product_mng,medium
0.39,1,0.48,2,141,3,0,0,product_mng,medium
0.24,0,0.81,4,217,5,0,0,sales,medium
0.24,0,0.7,5,194,3,0,0,sales,low
0.38,0,0.42,2,127,4,0,0,sales,medium
0.19,0,0.68,5,149,3,0,0,hr,medium
0.19,0,0.48,6,178,3,1,0,sales,medium
0.4,1,0.47,2,152,3,0,0,accounting,low
0.22,0,0.76,4,176,6,1,0,product_mng,high
0.17,0,0.93,3,218,4,0,0,technical,low
0.39,1,0.54,2,154,3,0,0,marketing,low
0.39,1,0.54,2,154,3,0,0,marketing,low
0.39,1,0.56,2,160,3,0,0,sales,low
0.39,1,0.56,2,160,3,0,0,sales,low
0.38,1,0.5,2,132,3,0,0,accounting,low
0.38,1,0.5,2,132,3,0,0,accounting,low
0.38,1,0.5,2,132,3,0,0,accounting,low
0.4,1,0.51,2,160,3,0,0,support,medium
0.19,0,0.76,3,107,5,0,0,support,low
0.14,0,0.81,4,138,3,1,0,sales,high
0.39,1,0.49,2,142,3,0,0,sales,low
0.39,1,0.49,2,142,3,0,0,sales,low
0.2,0,0.82,4,190,5,0,0,sales,low
0.31,0,0.7,4,182,3,0,0,IT,medium
0.4,1,0.49,2,155,3,0,0,hr,medium
0.4,1,0.49,2,155,3,0,0,hr,medium
0.4,1,0.49,2,155,3,0,0,hr,medium
0.38,1,0.53,2,138,3,0,0,product_mng,low
0.34,0,0.71,2,160,3,1,0,sales,medium
0.39,1,0.52,2,148,3,1,0,marketing,low
0.4,1,0.47,2,151,3,0,0,sales,medium
0.39,1,0.55,2,156,3,0,0,product_mng,medium
0.39,1,0.55,2,156,3,0,0,sales,high
0.39,1,0.55,2,156,3,0,0,product_mng,medium
0.39,1,0.55,2,156,3,0,0,product_mng,medium
0.13,0,0.53,6,173,4,0,0,sales,low
0.41,0,0.48,3,182,2,0,0,IT,low
0.17,0,0.55,6,240,6,0,0,RandD,low
0.17,0,0.55,6,240,6,0,0,RandD,low
0.4,1,0.46,2,149,3,0,0,technical,medium
0.4,1,0.46,2,149,3,0,0,technical,medium
0.4,1,0.46,2,149,3,0,0,technical,medium
0.39,1,0.46,2,136,3,0,0,support,medium
0.39,1,0.46,2,136,3,0,0,support,medium
0.39,1,0.46,2,136,3,0,0,support,medium
0.34,0,0.51,3,105,3,0,0,support,medium
0.37,1,0.53,2,126,3,0,0,sales,low
0.31,0,0.75,4,220,3,0,0,support,low
0.15,0,0.87,4,194,4,0,0,sales,low
0.2,0,0.38,6,212,6,0,0,sales,high
0.39,1,0.45,2,134,3,0,0,technical,medium
0.39,1,0.45,2,134,3,0,0,technical,medium
0.39,1,0.45,2,134,3,0,0,technical,medium
0.18,0,0.8,2,110,5,0,0,support,low
0.39,1,0.5,2,142,3,0,0,hr,medium
0.39,1,0.5,2,142,3,0,0,hr,medium
0.39,1,0.5,2,142,3,0,0,hr,medium
0.38,1,0.49,2,128,3,0,0,technical,low
0.39,1,0.48,2,138,3,0,0,sales,low
0.1,1,0.83,5,271,5,0,0,support,low
0.41,0,0.54,2,190,4,0,0,support,low
0.38,1,0.53,2,136,3,0,0,product_mng,medium
0.09,1,0.85,5,281,4,0,0,support,medium
0.2,0,0.96,2,249,3,0,0,sales,low
0.38,0,0.43,3,188,7,0,0,sales,medium
0.38,0,0.43,3,188,7,0,0,sales,medium
0.44,0,0.48,2,226,3,0,0,technical,low
0.19,0,0.61,4,127,8,0,0,sales,low
0.19,0,0.61,4,127,8,0,0,sales,low
0.21,0,0.76,4,165,6,1,0,product_mng,low
0.38,1,0.49,2,127,3,0,0,support,medium
0.38,1,0.57,2,146,3,0,0,sales,medium
0.39,1,0.56,2,156,3,0,0,IT,low
0.18,0,0.54,6,209,5,1,0,sales,low
0.18,0,0.54,6,209,5,1,0,sales,low
0.4,1,0.51,2,156,3,0,0,sales,medium
0.17,0,0.77,4,151,6,0,0,technical,low
0.39,1,0.47,2,135,3,0,0,sales,low
0.4,1,0.46,2,146,3,0,0,sales,low
0.24,0,0.87,4,262,3,0,0,technical,low
0.1,1,0.84,5,303,5,0,0,accounting,medium
0.1,1,0.84,5,303,5,0,0,accounting,medium
0.4,1,0.49,2,151,3,0,0,sales,medium
0.23,0,0.74,5,219,4,0,0,sales,medium
0.35,0,0.52,5,244,3,0,0,hr,low
0.23,0,0.63,5,151,4,1,0,technical,low
0.39,1,0.55,2,152,3,1,0,sales,medium
0.37,0,0.7,2,188,2,0,0,sales,high
0.39,1,0.54,2,149,3,0,0,sales,low
0.39,1,0.54,2,149,3,0,0,RandD,low
0.39,1,0.57,2,158,3,0,0,sales,low
0.39,1,0.57,2,158,3,0,0,technical,high
0.39,1,0.57,2,158,3,0,0,sales,low
0.37,1,0.57,2,133,3,0,0,technical,low
0.37,1,0.57,2,133,3,0,0,technical,low
0.37,1,0.57,2,133,3,0,0,technical,low
0.39,1,0.53,2,146,3,0,0,sales,low
0.39,1,0.53,2,146,3,0,0,sales,low
0.34,0,0.57,4,152,3,1,0,accounting,low
0.23,0,0.51,5,139,6,0,0,IT,low
0.26,0,0.83,3,168,3,0,0,sales,low
0.35,0,0.66,2,140,2,0,0,support,medium
0.37,1,0.55,2,127,3,0,0,RandD,medium
0.37,1,0.55,2,127,3,0,0,RandD,medium
0.37,1,0.55,2,127,3,0,0,RandD,medium
0.4,1,0.47,2,146,3,0,0,sales,medium
0.4,1,0.47,2,146,3,0,0,sales,medium
0.4,1,0.47,2,146,3,0,0,sales,medium
0.35,0,0.5,5,227,2,0,0,support,low
0.39,1,0.57,2,157,3,0,0,sales,medium
0.29,0,0.86,3,251,4,0,0,sales,medium
0.4,1,0.46,2,144,3,0,0,RandD,low
0.4,1,0.49,2,149,3,0,0,marketing,low
0.38,1,0.54,2,135,3,0,0,technical,medium
0.38,1,0.54,2,135,3,0,0,technical,medium
0.29,0,0.77,3,152,3,1,0,technical,low
0.4,1,0.45,2,142,3,0,0,technical,low
0.39,1,0.57,2,156,3,0,0,management,low
0.4,1,0.53,2,158,3,0,0,sales,low
0.4,1,0.53,2,158,3,0,0,sales,low
0.4,1,0.53,2,158,3,0,0,sales,low
0.13,0,0.89,4,249,6,1,0,support,medium
0.19,0,0.53,6,191,4,0,0,support,low
0.19,0,0.72,4,102,3,0,0,sales,medium
0.19,0,0.72,4,102,3,0,0,sales,medium
0.4,1,0.52,2,155,3,0,0,marketing,low
0.4,1,0.52,2,155,3,0,0,marketing,low
0.4,1,0.52,2,155,3,0,0,marketing,low
0.4,1,0.46,2,143,3,0,0,hr,medium
0.4,1,0.46,2,143,3,0,0,technical,high
0.4,1,0.46,2,143,3,0,0,hr,medium
0.4,1,0.46,2,143,3,0,0,technical,high
0.4,1,0.46,2,143,3,0,0,hr,medium
0.4,1,0.46,2,143,3,0,0,technical,high
0.21,0,0.6,5,151,6,0,0,RandD,medium
0.31,0,0.7,3,132,3,0,0,product_mng,low
0.31,0,0.7,3,132,3,0,0,product_mng,low
0.39,1,0.51,2,139,3,0,0,IT,low
0.4,1,0.47,2,144,3,1,0,sales,low
0.4,1,0.47,2,144,3,0,0,hr,medium
0.4,1,0.47,2,144,3,0,0,hr,medium
0.41,1,0.46,2,156,3,1,0,sales,low
0.41,1,0.46,2,156,3,1,0,sales,low
0.41,1,0.46,2,156,3,1,0,sales,low
0.24,0,0.48,5,123,5,1,0,sales,low
0.37,1,0.57,2,130,3,0,0,sales,low
0.37,1,0.57,2,130,3,0,0,sales,low
0.37,1,0.57,2,130,3,0,0,sales,low
0.42,0,0.44,3,183,2,0,0,product_mng,medium
0.42,0,0.44,3,183,2,0,0,product_mng,medium
0.39,1,0.47,2,131,3,0,0,technical,low
0.26,0,0.73,4,178,6,0,0,technical,low
0.39,1,0.5,2,136,3,0,0,management,low
0.39,1,0.5,2,136,3,0,0,management,low
0.39,1,0.5,2,136,3,0,0,management,low
0.43,0,0.46,2,186,2,0,0,product_mng,low
0.43,0,0.46,2,186,2,0,0,product_mng,low
0.4,1,0.45,2,140,3,0,0,IT,low
0.38,1,0.52,2,128,3,0,0,sales,medium
0.44,0,0.42,2,199,2,0,0,support,medium
0.4,1,0.46,2,141,3,0,0,marketing,low
0.37,1,0.57,2,129,3,0,0,product_mng,low
0.37,1,0.57,2,129,3,0,0,product_mng,low
0.4,1,0.53,2,155,3,0,0,IT,high
0.39,1,0.5,2,135,3,0,0,support,low
0.39,1,0.5,2,135,3,0,0,support,low
0.39,1,0.5,2,135,3,0,0,support,low
0.39,1,0.51,2,137,3,0,0,technical,low
0.39,1,0.51,2,137,3,0,0,technical,low
0.22,0,0.52,5,109,4,0,0,product_mng,low
0.38,1,0.57,2,140,3,0,0,support,low
0.38,1,0.57,2,140,3,0,0,sales,low
0.38,1,0.57,2,140,3,0,0,support,low
0.38,1,0.57,2,140,3,0,0,sales,low
0.38,1,0.57,2,140,3,0,0,support,low
0.38,1,0.57,2,140,3,0,0,sales,low
0.34,0,0.69,3,155,3,0,0,marketing,medium
0.39,0,0.6,2,161,2,0,0,product_mng,medium
0.38,1,0.55,2,134,3,0,0,support,low
0.38,1,0.55,2,134,3,0,0,IT,low
0.38,1,0.55,2,134,3,0,0,support,low
0.38,1,0.55,2,134,3,0,0,support,low
0.39,1,0.53,2,141,3,0,0,sales,medium
0.37,1,0.57,2,128,3,0,0,sales,medium
0.39,1,0.55,2,146,3,0,0,sales,low
0.18,0,0.81,4,147,4,0,0,marketing,low
0.18,0,0.81,4,147,4,0,0,marketing,low
0.19,0,0.86,4,192,4,0,0,sales,low
0.39,1,0.46,2,127,3,0,0,management,low
0.34,0,0.6,4,154,2,0,0,hr,low
0.4,1,0.55,2,159,3,0,0,sales,low
0.4,1,0.55,2,159,3,0,0,sales,low
0.4,1,0.54,2,156,3,0,0,sales,medium
0.29,0,0.85,2,248,6,1,0,support,low
0.4,0,0.42,3,146,2,1,0,hr,medium
0.4,1,0.49,2,144,3,0,0,support,low
0.4,1,0.49,2,144,3,0,0,support,low
0.41,1,0.47,2,154,3,0,0,sales,low
0.4,1,0.48,2,142,3,0,0,marketing,low
0.4,1,0.48,2,142,3,0,0,support,low
0.4,1,0.48,2,142,3,0,0,support,low
0.4,1,0.51,2,148,3,0,0,sales,low
0.3,0,0.85,2,203,3,0,0,support,medium
0.18,0,0.57,6,238,6,1,0,marketing,low
0.16,0,0.89,4,196,3,1,0,IT,low
0.41,1,0.45,2,150,3,0,0,support,medium
0.21,0,0.94,3,287,5,0,0,RandD,high
0.41,1,0.48,2,155,3,0,0,marketing,low
0.4,1,0.49,2,143,3,0,0,product_mng,medium
0.4,1,0.49,2,143,3,0,0,product_mng,medium
0.39,1,0.56,2,147,3,0,0,sales,medium
0.4,1,0.53,2,152,3,0,0,product_mng,medium
0.39,1,0.57,2,150,3,0,0,support,low
0.2,0,0.76,5,188,3,0,0,IT,low
0.41,1,0.46,2,151,3,0,0,product_mng,low
0.41,1,0.46,2,151,3,0,0,product_mng,low
0.41,1,0.46,2,151,3,0,0,product_mng,low
0.23,0,0.73,5,197,4,1,0,RandD,low
0.27,0,0.75,5,264,3,0,0,technical,medium
0.22,0,0.89,4,262,4,0,0,sales,high
0.27,0,0.86,3,222,5,0,0,support,medium
0.2,0,0.53,6,189,4,0,0,marketing,medium
0.4,1,0.53,2,151,3,0,0,IT,low
0.4,1,0.53,2,151,3,0,0,marketing,low
0.4,1,0.53,2,151,3,0,0,IT,low
0.4,1,0.53,2,151,3,0,0,marketing,low
0.4,1,0.53,2,151,3,0,0,IT,low
0.4,1,0.53,2,151,3,0,0,marketing,low
0.38,1,0.55,2,131,3,0,0,marketing,low
0.3,0,0.37,6,278,3,0,0,technical,low
0.41,1,0.46,2,150,3,1,0,hr,low
0.38,1,0.54,2,128,3,0,0,technical,low
0.38,1,0.54,2,128,3,0,0,technical,low
0.38,1,0.54,2,128,3,0,0,technical,low
0.39,1,0.49,2,129,3,0,0,technical,medium
0.39,1,0.49,2,129,3,0,0,technical,medium
0.39,1,0.49,2,129,3,0,0,technical,medium
0.39,1,0.48,2,127,3,0,0,accounting,medium
0.16,0,0.8,4,140,5,1,0,IT,medium
0.38,1,0.55,2,130,3,0,0,technical,low
0.4,1,0.51,2,145,3,0,0,hr,low
0.4,1,0.51,2,145,3,0,0,hr,low
0.4,1,0.51,2,145,3,0,0,hr,low
0.19,0,0.83,5,280,4,0,0,RandD,low
0.19,0,0.83,5,280,4,0,0,RandD,low
0.4,1,0.48,2,139,3,0,0,technical,low
0.41,1,0.51,2,159,3,0,0,IT,medium
0.3,0,0.7,5,280,4,1,0,accounting,low
0.34,0,0.62,4,158,2,0,0,technical,medium
0.29,0,0.42,6,253,3,0,0,hr,medium
0.37,0,0.67,2,159,2,0,0,product_mng,low
0.4,1,0.52,2,147,3,0,0,product_mng,medium
0.4,1,0.52,2,147,3,0,0,product_mng,medium
0.4,1,0.52,2,147,3,0,0,product_mng,medium
0.4,1,0.55,2,155,3,0,0,sales,low
0.39,1,0.51,2,132,3,0,0,support,medium
0.39,1,0.52,2,134,3,0,0,technical,low
0.39,1,0.52,2,134,3,0,0,technical,low
0.17,0,0.91,4,260,5,0,0,product_mng,low
0.4,1,0.49,2,140,3,0,0,sales,medium
0.4,1,0.46,2,135,3,0,0,technical,low
0.4,1,0.46,2,135,3,0,0,technical,low
0.4,1,0.46,2,135,3,0,0,technical,low
0.39,1,0.53,2,136,3,0,0,hr,low
0.4,1,0.51,2,144,3,0,0,accounting,low
0.4,1,0.51,2,144,3,0,0,accounting,low
0.13,0,0.88,3,146,5,0,0,sales,low
0.34,0,0.62,3,119,2,0,0,technical,low
0.4,1,0.48,2,138,3,0,0,marketing,medium
0.38,0,0.51,2,120,3,0,0,RandD,low
0.44,0,0.52,3,269,4,0,0,technical,low
0.11,1,0.87,5,303,4,0,0,IT,low
0.31,0,0.69,3,120,3,0,0,technical,low
0.17,0,0.66,6,224,3,0,0,sales,medium
0.17,0,0.66,6,224,3,0,0,sales,medium
0.36,0,0.39,3,98,3,0,0,technical,low
0.4,1,0.47,2,136,3,0,0,hr,medium
0.4,1,0.47,2,136,3,0,0,hr,medium
0.23,0,0.5,5,100,3,0,0,sales,medium
0.14,0,0.63,6,215,5,0,0,sales,low
0.4,1,0.57,2,160,3,0,0,accounting,low
0.4,1,0.57,2,160,3,0,0,accounting,low
0.4,1,0.57,2,160,3,0,0,accounting,low
0.24,0,0.55,6,231,4,0,0,sales,low
0.39,1,0.49,2,127,3,0,0,IT,medium
0.39,1,0.49,2,127,3,0,0,IT,medium
0.12,0,0.84,5,230,4,0,0,sales,medium
0.4,1,0.5,2,141,3,1,0,technical,low
0.4,1,0.5,2,141,3,1,0,technical,low
0.4,1,0.5,2,141,3,1,0,technical,low
0.4,1,0.46,2,134,3,0,0,accounting,low
0.35,0,0.59,5,268,3,0,0,accounting,low
0.4,1,0.48,2,137,3,0,0,sales,medium
0.4,1,0.48,2,137,3,0,0,sales,medium
0.4,1,0.48,2,137,3,0,0,sales,medium
0.44,0,0.39,2,188,3,0,0,technical,low
0.29,0,0.47,5,139,4,0,0,sales,low
0.41,1,0.52,2,159,3,0,0,sales,low
0.41,1,0.52,2,159,3,0,0,sales,low
0.41,1,0.52,2,159,3,0,0,sales,low
0.41,0,0.57,3,193,3,1,0,IT,medium
0.14,1,0.55,6,175,5,0,0,IT,medium
0.39,0,0.37,3,127,3,0,0,sales,low
0.41,1,0.51,2,156,3,0,0,technical,medium
0.39,1,0.57,2,145,3,0,0,accounting,medium
0.39,1,0.57,2,145,3,0,0,accounting,medium
0.39,1,0.57,2,145,3,0,0,accounting,medium
0.39,1,0.56,2,142,3,0,0,accounting,low
0.39,1,0.56,2,142,3,0,0,accounting,low
0.39,1,0.56,2,142,3,0,0,accounting,low
0.41,0,0.59,2,182,3,0,0,technical,medium
0.13,0,0.76,5,171,5,0,0,RandD,medium
0.1,1,0.86,5,253,4,0,0,technical,low
0.13,0,0.8,5,203,5,0,0,sales,medium
0.41,1,0.5,2,153,3,0,0,sales,low
0.41,1,0.5,2,153,3,0,0,technical,medium
0.41,1,0.5,2,153,3,0,0,sales,low
0.41,1,0.5,2,153,3,0,0,sales,low
0.41,1,0.45,2,144,3,1,0,product_mng,low
0.41,1,0.45,2,144,3,1,0,product_mng,low
0.41,1,0.45,2,144,3,1,0,product_mng,low
0.3,0,0.86,3,276,5,1,0,accounting,low
0.17,0,0.52,6,176,5,0,0,support,medium
0.39,1,0.51,2,129,3,0,0,IT,low
0.39,1,0.51,2,129,3,0,0,IT,low
0.39,1,0.51,2,129,3,0,0,IT,low
0.39,1,0.5,2,127,3,0,0,technical,low
0.14,0,0.9,4,198,4,0,0,technical,medium
0.4,1,0.46,2,132,3,0,0,technical,low
0.4,1,0.46,2,132,3,0,0,product_mng,low
0.4,1,0.46,2,132,3,0,0,technical,low
0.4,1,0.46,2,132,3,0,0,technical,low
0.4,1,0.52,2,143,3,0,0,sales,medium
0.4,1,0.54,2,148,3,0,0,support,low
0.4,1,0.54,2,148,3,0,0,support,low
0.4,1,0.54,2,148,3,0,0,support,low
0.41,1,0.48,2,148,3,0,0,sales,low
0.41,1,0.48,2,148,3,0,0,sales,low
0.41,1,0.48,2,148,3,0,0,sales,low
0.38,1,0.57,2,131,3,0,0,support,medium
0.32,0,0.73,3,180,6,0,0,support,low
0.44,0,0.51,2,219,4,0,0,sales,low
0.44,0,0.51,2,219,4,0,0,sales,low
0.4,1,0.55,2,150,3,0,0,IT,medium
0.4,1,0.46,2,131,3,0,0,technical,low
0.36,1,0.73,4,276,2,0,0,sales,medium
0.23,1,0.7,5,168,4,0,0,support,low
0.23,0,0.64,5,150,5,0,0,hr,medium
0.41,1,0.47,2,145,3,0,0,technical,low
0.39,1,0.57,2,142,3,0,0,accounting,medium
0.39,1,0.52,2,129,3,0,0,product_mng,low
0.4,1,0.51,2,139,3,0,0,support,low
0.4,1,0.51,2,139,3,0,0,support,low
0.4,1,0.51,2,139,3,0,0,support,low
0.4,1,0.49,2,135,3,0,0,sales,low
0.4,1,0.49,2,135,3,0,0,sales,low
0.4,1,0.49,2,135,3,0,0,sales,low
0.11,1,0.87,5,271,4,0,0,sales,low
0.11,1,0.87,5,271,4,0,0,sales,low
0.11,1,0.87,5,271,4,0,0,sales,low
0.42,1,0.47,2,159,3,0,0,marketing,low
0.42,1,0.47,2,159,3,0,0,marketing,low
0.42,1,0.47,2,159,3,0,0,marketing,low
0.39,1,0.53,2,131,3,0,0,sales,medium
0.4,1,0.46,2,130,3,0,0,sales,low
0.4,1,0.46,2,130,3,0,0,sales,low
0.4,1,0.46,2,130,3,0,0,sales,low
0.22,0,0.88,4,213,3,1,0,technical,medium
0.09,1,0.87,5,263,4,0,0,IT,low
0.09,1,0.87,5,263,4,0,0,IT,low
0.09,1,0.87,5,263,4,0,0,IT,low
0.35,0,0.56,4,142,2,0,0,hr,low
0.13,0,0.91,2,149,5,0,0,sales,medium
0.37,0,0.74,2,197,3,0,0,product_mng,low
0.41,1,0.53,2,157,3,0,0,accounting,low
0.41,1,0.53,2,157,3,0,0,sales,low
0.41,1,0.53,2,157,3,0,0,accounting,low
0.41,1,0.53,2,157,3,0,0,accounting,low
0.39,1,0.54,2,133,3,0,0,marketing,low
0.18,0,0.76,5,173,4,0,0,support,medium
0.4,1,0.5,2,136,3,0,0,marketing,low
0.13,0,0.93,4,253,5,1,0,product_mng,low
0.23,0,0.51,6,194,4,1,0,RandD,medium
0.41,1,0.49,2,147,3,0,0,sales,low
0.41,1,0.49,2,147,3,0,0,sales,low
0.41,1,0.5,2,149,3,0,0,RandD,low
0.41,1,0.48,2,145,3,0,0,accounting,medium
0.41,1,0.48,2,145,3,0,0,accounting,medium
0.41,1,0.48,2,145,3,0,0,accounting,medium
0.4,1,0.48,2,132,3,0,0,technical,low
0.44,0,0.38,3,197,2,0,0,sales,medium
0.42,1,0.53,3,199,4,0,0,technical,medium
0.42,1,0.53,3,199,4,0,0,technical,medium
0.42,1,0.53,3,199,4,0,0,technical,medium
0.41,1,0.47,2,143,3,1,0,technical,low
0.39,1,0.54,2,132,3,0,0,support,low
0.39,1,0.54,2,132,3,0,0,support,low
0.39,1,0.54,2,132,3,0,0,support,low
0.19,0,0.81,5,245,5,0,0,RandD,medium
0.42,1,0.47,2,157,3,0,0,accounting,low
0.4,1,0.55,2,147,3,0,0,support,low
0.4,1,0.55,2,147,3,0,0,support,low
0.4,1,0.55,2,147,3,0,0,support,low
0.4,1,0.5,2,135,3,0,0,sales,medium
0.17,1,0.84,5,232,3,0,0,sales,low
0.17,1,0.84,5,232,3,0,0,sales,low
0.17,1,0.84,5,232,3,0,0,sales,low
0.22,0,0.64,6,260,4,0,0,hr,high
0.41,1,0.49,2,146,3,0,0,IT,low
0.41,1,0.49,2,146,3,0,0,IT,low
0.41,1,0.49,2,146,3,0,0,IT,low
0.41,1,0.55,2,161,3,0,0,IT,low
0.12,1,1,3,278,4,0,0,RandD,medium
0.12,1,1,3,278,4,0,0,RandD,medium
0.12,1,1,3,278,4,0,0,RandD,medium
0.24,0,0.7,5,172,4,0,0,sales,high
0.4,1,0.46,2,128,3,0,0,management,low
0.4,1,0.46,2,128,3,0,0,management,low
0.4,1,0.46,2,128,3,0,0,management,low
0.36,0,0.69,3,165,3,0,0,sales,medium
0.39,1,0.54,2,131,3,0,0,marketing,low
0.35,0,0.57,3,109,3,0,0,accounting,medium
0.4,1,0.56,2,149,3,0,0,accounting,low
0.4,1,0.56,2,149,3,0,0,accounting,low
0.4,1,0.56,2,149,3,0,0,accounting,low
0.2,0,0.59,5,105,4,0,0,technical,high
0.4,1,0.57,2,152,3,0,0,sales,low
0.42,0,0.51,3,190,4,0,0,support,low
0.42,0,0.4,3,160,2,0,0,technical,low
0.4,1,0.51,2,136,3,0,0,product_mng,low
0.14,0,0.99,3,257,4,1,0,sales,low
0.4,1,0.46,2,127,3,0,0,technical,low
0.4,1,0.46,2,127,3,0,0,hr,medium
0.4,1,0.46,2,127,3,0,0,technical,low
0.4,1,0.46,2,127,3,0,0,hr,medium
0.4,1,0.46,2,127,3,0,0,technical,low
0.4,1,0.46,2,127,3,0,0,hr,medium
0.29,0,0.57,5,149,3,0,0,sales,low
0.4,1,0.56,2,148,3,0,0,support,low
0.4,1,0.56,2,148,3,0,0,technical,medium
0.4,1,0.56,2,148,3,0,0,support,low
0.4,1,0.56,2,148,3,0,0,support,low
0.4,1,0.56,2,148,3,0,0,technical,medium
0.41,0,0.48,3,155,2,1,0,technical,medium
0.4,1,0.47,2,128,3,0,0,sales,medium
0.4,1,0.47,2,128,3,0,0,sales,medium
0.4,1,0.57,2,151,3,0,0,support,low
0.4,1,0.57,2,151,3,0,0,support,low
0.37,0,0.59,3,134,3,0,0,technical,medium
0.41,1,0.55,2,159,3,0,0,IT,medium
0.39,1,0.56,2,135,3,0,0,hr,low
0.37,0,0.52,4,151,2,0,0,support,medium
0.21,0,0.9,4,235,4,0,0,sales,medium
0.39,1,0.53,2,127,3,0,0,sales,medium
0.39,1,0.53,2,127,3,0,0,sales,medium
0.39,1,0.53,2,127,3,0,0,sales,medium
0.35,0,0.47,4,151,6,0,0,management,medium
0.36,0,0.73,3,187,3,0,0,sales,medium
0.4,1,0.54,2,141,3,0,0,technical,medium
0.4,1,0.54,2,141,3,0,0,technical,medium
0.4,1,0.54,2,141,3,0,0,technical,medium
0.41,1,0.48,2,141,3,0,0,IT,low
0.13,0,0.63,6,219,6,0,0,marketing,low
0.4,1,0.52,2,136,3,0,0,sales,medium
0.42,1,0.48,2,155,3,0,0,hr,medium
0.42,1,0.48,2,155,3,0,0,hr,medium
0.42,1,0.48,2,155,3,0,0,hr,medium
0.36,0,0.72,3,179,3,0,0,support,high
0.41,1,0.56,2,160,3,0,0,sales,low
0.34,0,0.63,5,248,3,0,0,sales,low
0.39,1,0.56,2,133,3,0,0,technical,low
0.16,0,0.7,6,246,4,0,0,support,medium
0.29,0,0.77,3,164,6,0,0,RandD,medium
0.41,1,0.47,2,138,3,0,0,sales,low
0.41,1,0.47,2,138,3,0,0,sales,low
0.41,1,0.47,2,138,3,0,0,sales,low
0.38,0,0.6,4,190,2,0,0,technical,low
0.41,1,0.54,2,153,3,1,0,sales,low
0.41,1,0.54,2,153,3,1,0,sales,low
0.41,1,0.54,2,153,3,1,0,sales,low
0.42,1,0.46,2,150,3,0,0,sales,medium
0.42,1,0.46,2,150,3,0,0,sales,medium
0.42,1,0.46,2,150,3,0,0,sales,medium
0.39,1,0.54,2,127,3,0,0,IT,low
0.39,1,0.54,2,127,3,0,0,sales,low
0.39,1,0.54,2,127,3,0,0,IT,low
