satisfaction_level,left,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,Department,salary
0.1,1,0.85,7,310,5,0,0,marketing,low
0.42,0,0.85,3,150,3,0,0,sales,low
0.52,0,0.56,4,225,2,0,0,marketing,medium
0.48,0,0.74,2,157,2,1,0,sales,medium
0.5,0,0.77,3,267,2,0,0,management,high
0.5,0,0.77,3,267,2,0,0,management,high
0.5,0,0.49,5,256,3,0,0,sales,medium
0.47,0,0.57,3,97,4,0,0,support,low
0.28,0,0.89,4,97,6,0,0,management,low
0.28,0,0.89,4,97,6,0,0,management,low
0.49,0,0.69,2,147,2,0,0,sales,medium
0.2,0,0.99,5,151,3,1,0,support,low
0.2,0,0.99,5,151,3,1,0,support,low
0.3,0,0.86,6,232,3,0,0,technical,medium
0.53,0,0.54,4,257,3,1,0,marketing,low
0.54,0,0.58,3,234,3,0,0,sales,medium
0.51,0,0.72,3,242,3,0,0,technical,low
0.24,0,0.74,6,106,5,0,0,technical,low
0.51,0,0.58,3,155,3,0,0,sales,low
0.51,0,0.69,3,212,3,0,0,sales,low
0.48,0,0.59,5,235,3,0,0,product_mng,low
0.52,0,0.71,2,231,2,0,0,sales,low
0.54,0,0.53,3,203,2,0,0,support,low
0.49,0,0.43,5,210,4,1,0,technical,medium
0.16,0,0.93,6,218,6,1,0,product_mng,high
0.16,0,0.93,6,218,6,1,0,product_mng,high
0.5,0,0.75,3,232,2,0,0,IT,medium
0.48,0,0.77,3,197,3,0,0,hr,medium
0.45,0,0.75,4,169,2,0,0,sales,low
0.5,0,0.64,4,208,2,0,0,marketing,medium
0.52,0,0.49,3,146,2,1,0,accounting,medium
0.56,0,0.55,2,270,3,0,0,sales,medium
0.09,1,0.87,7,305,4,0,0,sales,medium
0.23,0,0.99,5,176,4,1,0,sales,low
0.5,0,0.77,3,265,3,0,0,IT,medium
0.5,0,0.77,3,265,3,0,0,IT,medium
0.5,0,0.7,3,188,2,0,0,sales,low
0.5,0,0.54,4,165,3,0,0,accounting,low
0.55,0,0.57,3,266,2,0,0,technical,medium
0.48,0,0.71,2,140,3,1,0,support,low
0.52,0,0.37,2,118,2,0,0,product_mng,high
0.52,0,0.37,2,118,2,0,0,product_mng,high
0.22,0,0.85,6,172,6,1,0,technical,medium
0.52,0,0.7,3,257,3,0,0,support,low
0.31,0,0.92,5,197,5,0,0,IT,low
0.09,1,0.87,7,295,4,0,0,product_mng,low
0.09,1,0.87,7,295,4,0,0,product_mng,low
0.09,1,0.87,7,295,4,0,0,product_mng,low
0.52,0,0.54,4,212,3,0,0,IT,low
0.49,0,0.76,3,208,2,0,0,technical,low
0.54,0,0.51,2,176,3,0,0,support,high
0.42,0,0.86,3,160,4,1,0,sales,low
0.1,1,0.87,7,299,4,0,0,sales,low
0.54,0,0.41,3,175,3,0,0,sales,medium
0.54,0,0.41,3,175,3,0,0,sales,medium
0.29,0,0.8,5,103,6,0,0,sales,medium
0.49,0,0.72,4,246,3,0,0,product_mng,low
0.32,0,0.81,5,111,4,0,0,sales,medium
0.45,0,0.37,6,226,2,0,0,technical,low
0.5,0,0.74,3,220,3,0,0,technical,medium
0.11,1,0.85,7,244,4,0,0,support,low
0.53,0,0.65,3,241,3,0,0,sales,low
0.1,1,0.87,7,289,4,0,0,sales,low
0.1,1,0.87,7,289,4,0,0,sales,low
0.1,1,0.87,7,289,4,0,0,sales,low
0.53,0,0.43,2,139,3,0,0,support,high
0.37,0,0.74,5,117,3,0,0,product_mng,medium
0.31,0,0.95,5,205,3,0,0,accounting,low
0.14,0,0.99,6,251,4,0,0,product_mng,low
0.52,0,0.37,3,137,4,0,0,sales,low
0.42,0,0.91,2,176,3,0,0,technical,low
0.44,0,0.83,4,210,2,0,0,IT,medium
0.09,1,0.87,7,278,4,0,0,IT,low
0.45,0,0.72,4,149,3,0,0,marketing,low
0.55,0,0.54,3,233,2,0,0,support,low
0.55,0,0.54,3,233,2,0,0,support,low
0.39,0,0.67,6,276,6,0,0,sales,medium
0.49,0,0.64,3,142,4,0,0,IT,low
0.51,0,0.52,3,132,3,0,0,sales,low
0.53,0,0.56,4,249,2,0,0,sales,medium
0.5,0,0.64,4,213,4,0,0,support,low
0.46,0,0.82,2,189,5,0,0,product_mng,low
0.48,0,0.74,2,271,8,1,0,management,medium
0.48,0,0.74,2,271,8,1,0,management,medium
0.51,0,0.74,3,271,4,0,0,RandD,medium
0.52,0,0.72,2,247,4,0,0,accounting,medium
0.11,1,0.87,7,278,4,0,0,sales,low
0.11,1,0.87,7,278,4,0,0,sales,low
0.35,0,0.81,6,256,3,0,0,RandD,medium
0.51,0,0.76,2,239,3,0,0,support,high
0.31,0,0.92,4,133,6,0,0,support,medium
0.49,0,0.51,4,133,3,0,0,support,low
0.46,1,0.86,2,212,4,0,0,sales,medium
0.41,0,0.48,6,165,4,0,0,IT,medium
0.37,0,0.41,6,101,3,0,0,product_mng,low
0.49,0,0.77,3,211,3,0,0,IT,high
0.49,0,0.77,3,211,3,0,0,IT,high
0.55,0,0.58,3,254,2,0,0,management,high
0.55,0,0.58,3,254,2,0,0,management,high
0.49,0,0.58,5,246,3,1,0,sales,medium
0.49,1,0.73,4,244,3,0,0,support,low
0.5,0,0.53,3,121,4,0,0,support,low
0.45,0,0.75,3,122,3,0,0,support,high
0.57,0,0.42,2,248,4,0,0,IT,medium
0.1,1,0.88,7,300,4,0,0,sales,medium
0.49,0,0.57,4,145,2,0,0,technical,medium
0.56,0,0.41,2,194,2,0,0,sales,medium
0.19,0,0.85,6,116,3,0,0,technical,low
0.54,0,0.54,3,196,3,0,0,support,low
0.53,0,0.49,3,158,3,0,0,sales,medium
0.52,0,0.38,3,132,4,0,0,support,medium
0.53,0,0.59,4,265,2,0,0,support,medium
0.53,0,0.68,3,258,3,0,0,IT,low
0.11,1,0.88,7,305,4,0,0,product_mng,low
0.53,0,0.57,4,250,3,1,0,product_mng,low
0.5,0,0.58,4,165,2,0,0,sales,high
0.52,0,0.62,3,179,3,0,0,sales,high
0.44,0,0.67,5,170,3,1,0,marketing,medium
0.45,0,0.61,5,179,5,0,0,hr,low
0.55,0,0.49,3,205,3,0,0,sales,medium
0.53,0,0.58,4,251,2,0,0,technical,medium
0.49,0,0.62,4,161,2,0,0,IT,medium
0.49,0,0.62,4,161,2,0,0,IT,medium
0.52,0,0.64,4,268,3,0,0,marketing,low
0.52,0,0.73,2,233,3,0,0,technical,medium
0.1,1,0.88,7,282,4,0,0,support,low
0.33,0,0.94,4,166,6,0,0,technical,low
0.49,0,0.67,4,185,2,0,0,sales,low
0.49,0,0.67,3,140,2,0,0,hr,medium
0.49,0,0.67,3,140,2,0,0,hr,medium
0.31,0,0.87,6,240,3,1,0,hr,low
0.31,0,0.87,6,240,3,1,0,hr,low
0.25,0,0.89,4,154,10,0,0,management,high
0.25,0,0.89,4,154,10,0,0,management,high
0.53,0,0.63,3,205,2,0,0,technical,medium
0.49,0,0.65,4,176,3,1,0,hr,medium
0.55,0,0.47,3,194,2,0,0,IT,high
0.52,0,0.59,3,164,3,0,0,technical,medium
0.1,1,0.86,7,261,5,0,0,technical,low
0.52,0,0.72,3,253,3,0,0,accounting,low
0.48,0,0.81,3,212,2,0,0,technical,low
0.47,0,0.55,4,122,5,1,0,marketing,medium
0.51,0,0.58,3,141,3,0,0,hr,low
0.49,0,0.68,4,201,4,0,0,sales,medium
0.51,0,0.76,3,256,2,0,0,technical,medium
0.54,0,0.64,2,219,3,0,0,technical,low
0.53,0,0.59,4,259,3,0,0,sales,low
0.53,0,0.59,4,259,3,0,0,sales,low
0.54,0,0.49,2,155,2,1,0,marketing,medium
0.5,0,0.67,2,142,3,0,0,technical,low
0.49,0,0.75,4,259,3,1,0,technical,low
0.11,1,0.88,7,275,4,0,0,support,low
0.1,1,0.87,7,247,4,0,0,marketing,low
0.54,0,0.64,3,250,3,0,0,sales,medium
0.5,0,0.53,5,239,3,0,0,technical,medium
0.09,1,0.88,7,265,4,0,0,sales,medium
0.09,1,0.89,7,310,4,0,0,support,low
0.1,1,0.88,7,267,4,0,0,management,medium
0.1,1,0.88,7,267,4,0,0,management,medium
0.1,1,0.88,7,267,4,0,0,management,medium
0.5,0,0.73,4,271,2,0,0,hr,low
0.11,1,0.88,7,272,4,0,0,sales,medium
0.11,1,0.88,7,272,4,0,0,sales,medium
0.11,1,0.88,7,272,4,0,0,sales,medium
0.49,0,0.57,4,141,3,0,0,support,medium
0.13,0,1,6,225,3,0,0,product_mng,medium
0.19,0,0.91,6,152,3,0,0,sales,low
0.5,0,0.72,3,182,2,1,0,product_mng,medium
0.54,0,0.53,3,184,3,0,0,sales,low
0.1,1,0.89,7,308,4,0,0,technical,medium
0.1,1,0.89,7,308,4,0,0,technical,medium
0.1,1,0.89,7,308,4,0,0,technical,medium
0.57,0,0.49,2,237,2,0,0,support,low
0.11,1,0.87,7,282,5,0,0,technical,low
0.11,1,0.87,7,282,5,0,0,technical,low
0.11,1,0.87,7,282,5,0,0,technical,low
0.51,0,0.59,4,187,3,0,0,sales,low
0.39,0,0.41,6,115,3,0,0,sales,low
0.41,0,0.5,6,151,2,0,0,technical,low
0.5,0,0.75,3,204,2,0,0,technical,high
0.5,0,0.75,3,204,2,0,0,technical,high
0.5,0,0.51,5,238,4,0,0,technical,medium
0.53,0,0.65,2,189,2,1,0,IT,low
0.46,0,0.6,4,119,5,0,0,support,medium
0.48,0,0.64,4,146,2,0,0,marketing,low
0.49,0,0.57,4,146,4,0,0,hr,medium
0.52,0,0.65,4,264,3,0,0,product_mng,medium
0.51,0,0.71,2,180,3,0,0,product_mng,low
0.51,0,0.71,2,180,3,0,0,product_mng,low
0.51,0,0.75,3,234,2,1,0,marketing,medium
0.55,0,0.59,3,245,3,0,0,sales,low
0.56,0,0.52,3,243,3,0,0,sales,low
0.1,1,0.89,7,291,4,0,0,support,medium
0.1,1,0.89,7,291,4,0,0,support,medium
0.49,0,0.6,2,113,5,0,0,IT,low
0.49,0,0.6,2,113,5,0,0,IT,low
0.49,0,0.71,3,154,2,0,0,sales,medium
0.45,0,0.69,5,193,3,0,0,sales,low
0.54,0,0.6,3,209,2,0,0,support,low
0.48,0,0.68,4,163,2,1,0,technical,low
0.54,0,0.53,4,245,2,0,0,technical,low
0.48,0,0.67,5,273,3,0,0,support,medium
0.1,1,0.89,7,285,4,0,0,technical,low
0.1,1,0.89,7,285,4,0,0,IT,low
0.1,1,0.89,7,285,4,0,0,technical,low
0.1,1,0.89,7,285,4,0,0,technical,low
0.49,0,0.8,3,238,4,0,0,product_mng,low
0.49,0,0.69,2,128,2,0,0,support,medium
0.14,0,0.98,6,221,5,0,0,IT,low
0.52,0,0.57,3,150,3,0,0,sales,low
0.52,0,0.63,3,171,2,0,0,sales,low
0.34,0,0.99,4,184,3,0,0,RandD,medium
0.31,0,1,4,177,5,0,0,accounting,medium
0.5,0,0.55,4,148,3,1,0,hr,low
0.5,0,0.78,3,228,2,0,0,RandD,low
0.51,0,0.56,4,168,2,0,0,sales,low
0.51,0,0.56,4,168,2,0,0,sales,low
0.53,0,0.49,4,192,2,0,0,support,low
0.49,0,0.74,2,154,3,0,0,support,medium
0.51,0,0.5,5,251,3,1,0,sales,low
0.11,1,0.88,7,253,4,0,0,hr,low
0.55,0,0.49,3,191,3,0,0,IT,medium
0.51,0,0.63,4,198,2,0,0,management,medium
0.51,0,0.63,4,198,2,0,0,management,medium
0.48,0,0.72,4,186,3,0,0,RandD,low
0.1,1,0.89,7,272,4,0,0,sales,medium
0.55,0,0.45,3,179,2,1,0,sales,low
0.55,0,0.45,3,179,2,1,0,sales,low
0.52,0,0.63,4,232,3,0,0,accounting,low
0.48,0,0.85,3,279,4,0,0,IT,low
0.52,0,0.44,3,119,2,0,0,sales,low
0.52,0,0.54,4,184,3,0,0,sales,low
0.51,0,0.52,5,261,3,1,0,RandD,low
0.51,0,0.52,5,261,3,1,0,RandD,low
0.5,0,0.59,4,157,2,0,0,technical,low
0.26,0,0.85,6,152,4,0,0,support,medium
0.52,0,0.38,2,103,3,0,0,support,medium
0.52,0,0.38,2,103,3,0,0,support,medium
0.51,0,0.5,5,242,2,0,0,sales,low
0.51,0,0.67,4,228,3,0,0,support,low
0.54,0,0.59,3,200,3,0,0,technical,low
0.56,0,0.55,3,245,2,0,0,IT,medium
0.53,0,0.53,4,205,3,0,0,sales,low
0.42,0,0.47,6,174,5,0,0,technical,low
0.42,0,0.47,6,174,5,0,0,technical,low
0.54,0,0.55,4,252,3,0,0,RandD,medium
0.54,0,0.44,3,153,2,0,0,technical,low
0.54,0,0.44,3,153,2,0,0,technical,low
0.54,1,0.56,4,260,3,0,0,sales,medium
0.48,0,0.79,3,180,2,0,0,technical,medium
0.54,0,0.5,4,224,3,0,0,marketing,low
0.09,1,0.9,7,296,4,0,0,technical,medium
0.09,1,0.9,7,296,4,0,0,technical,medium
0.09,1,0.9,7,296,4,0,0,technical,medium
0.1,1,0.87,7,251,5,0,0,technical,low
0.1,1,0.87,7,251,5,0,0,technical,low
0.44,0,0.45,6,237,6,0,0,support,medium
0.39,0,0.87,5,257,5,1,0,IT,medium
0.1,1,0.9,7,301,4,0,0,technical,medium
0.49,0,0.68,3,192,7,0,0,management,high
0.49,0,0.68,3,192,7,0,0,management,high
0.49,0,0.8,3,227,4,1,0,technical,low
0.09,1,0.9,7,289,4,0,0,product_mng,low
0.09,1,0.9,7,289,4,0,0,product_mng,low
0.09,1,0.9,7,289,4,0,0,product_mng,low
0.49,0,0.56,5,202,2,0,0,marketing,medium
0.53,0,0.45,4,180,3,0,0,technical,medium
0.51,0,0.54,4,166,4,1,0,sales,low
0.49,0,0.5,5,183,3,0,0,accounting,low
0.55,0,0.51,3,192,3,0,0,accounting,medium
0.48,0,0.8,4,268,3,0,0,RandD,medium
0.19,0,0.97,6,269,6,0,0,hr,medium
0.19,0,0.97,6,269,6,0,0,hr,medium
0.54,0,0.48,3,158,2,0,0,support,medium
0.1,1,0.9,7,290,4,0,0,sales,low
0.1,1,0.9,7,290,4,0,0,sales,low
0.53,0,0.62,3,185,3,0,0,marketing,medium
0.09,1,0.89,7,308,5,0,0,hr,medium
0.09,1,0.89,7,308,5,0,0,hr,medium
0.09,1,0.89,7,308,5,0,0,hr,medium
0.48,0,0.72,3,143,4,0,0,sales,medium
0.48,0,0.72,3,143,4,0,0,sales,medium
0.52,0,0.62,3,160,2,0,0,hr,medium
0.51,0,0.58,4,169,2,0,0,sales,low
0.56,0,0.54,3,232,2,0,0,support,low
0.49,0,0.6,4,141,3,0,0,technical,low
0.1,1,0.9,7,286,4,0,0,sales,low
0.1,1,0.9,7,286,4,0,0,sales,low
0.1,1,0.9,7,286,4,0,0,sales,low
0.28,0,0.97,4,102,3,0,0,IT,high
0.4,0,0.79,5,181,5,0,0,IT,medium
0.55,0,0.51,3,190,3,0,0,support,low
0.24,0,0.94,6,237,5,0,0,hr,medium
0.51,0,0.51,5,259,4,0,0,sales,low
0.49,0,0.65,4,233,7,0,0,sales,medium
0.49,0,0.65,4,233,7,0,0,sales,medium
0.26,0,0.99,5,184,5,0,0,hr,low
0.26,0,0.99,5,184,5,0,0,hr,low
0.43,0,0.88,2,149,4,0,0,product_mng,medium
0.43,0,0.88,2,149,4,0,0,product_mng,medium
0.1,1,0.9,7,281,4,0,0,sales,low
0.1,1,0.9,7,281,4,0,0,sales,low
0.1,1,0.9,7,281,4,0,0,sales,low
0.5,0,0.62,4,166,3,1,0,support,low
0.53,0,0.63,4,259,2,0,0,sales,medium
0.1,1,0.89,7,253,4,0,0,support,low
0.11,1,0.89,7,257,4,0,0,technical,low
0.37,0,0.92,4,211,7,0,0,sales,high
0.37,0,0.92,4,211,7,0,0,sales,high
0.2,1,0.9,6,138,3,0,0,technical,low
0.5,0,0.73,4,237,2,0,0,support,medium
0.5,0,0.7,3,159,3,0,0,hr,low
0.5,0,0.77,3,204,2,0,0,marketing,medium
0.54,0,0.67,3,243,2,0,0,product_mng,medium
0.49,0,0.67,2,190,8,0,0,marketing,medium
0.49,0,0.67,2,190,8,0,0,marketing,medium
0.16,0,0.96,6,211,6,1,0,RandD,low
0.51,0,0.62,4,185,3,0,0,management,low
0.51,0,0.62,4,185,3,0,0,management,low
0.2,0,0.94,6,191,5,0,0,support,low
0.2,0,0.94,6,191,5,0,0,support,low
0.56,0,0.55,3,250,4,0,0,technical,medium
0.4,0,0.87,5,250,4,0,0,sales,low
0.1,1,0.9,7,269,4,0,0,accounting,medium
0.1,1,0.9,7,269,4,0,0,accounting,medium
0.56,0,0.49,3,208,3,0,0,support,low
0.47,0,0.55,4,100,4,1,0,technical,low
0.52,0,0.52,4,168,3,0,0,product_mng,medium
0.52,0,0.52,4,168,3,0,0,product_mng,medium
0.53,0,0.5,4,185,3,0,0,hr,low
0.34,0,0.82,6,202,3,0,0,sales,low
0.55,0,0.59,3,231,4,0,0,hr,medium
0.54,0,0.63,3,211,3,0,0,RandD,low
0.52,0,0.74,3,238,3,0,0,RandD,medium
0.53,0,0.64,2,177,4,0,0,sales,low
0.53,1,0.56,4,281,6,0,0,hr,medium
0.53,1,0.56,4,281,6,0,0,hr,medium
0.53,1,0.56,4,281,6,0,0,hr,medium
0.53,0,0.52,2,135,4,0,0,technical,medium
0.48,0,0.87,3,267,2,0,0,IT,low
0.54,0,0.48,3,152,2,0,0,sales,low
0.45,0,0.76,4,143,2,1,0,support,medium
0.55,0,0.49,2,180,5,1,0,technical,low
0.37,0,0.45,6,100,5,1,0,sales,medium
0.51,0,0.59,4,169,3,0,0,technical,low
0.51,0,0.73,3,205,4,0,0,accounting,high
0.52,0,0.57,4,183,3,0,0,RandD,low
0.5,0,0.74,4,246,3,0,0,management,medium
0.31,0,0.98,5,232,5,0,0,marketing,low
0.55,0,0.55,3,197,3,0,0,support,high
0.5,0,0.8,3,234,3,0,0,technical,low
0.1,1,0.91,7,297,4,0,0,technical,low
0.49,0,0.52,5,188,4,0,0,product_mng,medium
0.4,0,0.65,6,172,2,1,0,technical,low
0.43,0,0.74,4,121,5,1,0,technical,low
0.48,0,0.51,4,103,4,0,0,IT,low
0.51,0,0.56,4,157,3,0,0,IT,medium
0.33,0,0.88,6,260,3,0,0,technical,low
0.49,0,0.59,4,137,4,0,0,technical,high
0.49,0,0.59,4,137,4,0,0,technical,high
0.49,0,0.52,4,161,7,0,0,management,high
0.49,0,0.52,4,161,7,0,0,management,high
0.5,0,0.74,4,237,2,1,0,support,medium
0.49,0,0.5,5,170,2,0,0,sales,medium
0.2,0,0.97,6,224,5,1,0,support,medium
0.56,0,0.43,2,169,3,0,0,sales,medium
0.55,0,0.54,3,190,3,0,0,sales,low
0.09,1,0.9,7,289,5,0,0,technical,low
0.11,1,0.91,7,287,4,0,0,sales,low
0.11,1,0.91,7,287,4,0,0,sales,low
0.11,1,0.91,7,287,4,0,0,sales,low
0.53,0,0.51,4,181,3,0,0,support,low
0.55,0,0.4,3,158,3,0,0,hr,low
0.55,0,0.4,3,158,3,0,0,hr,low
0.48,0,0.81,4,248,2,0,0,RandD,medium
0.57,0,0.55,3,264,2,0,0,accounting,medium
0.32,1,0.95,5,172,2,0,0,sales,low
0.32,1,0.95,5,172,2,0,0,sales,low
0.32,1,0.95,5,172,2,0,0,sales,low
0.26,0,0.98,5,161,5,0,0,IT,medium
0.53,0,0.77,2,271,2,0,0,technical,low
0.53,0,0.66,3,191,3,0,0,IT,high
0.53,0,0.66,3,191,3,0,0,IT,high
0.54,0,0.56,4,227,3,0,0,sales,low
0.29,0,0.75,6,271,10,0,0,sales,medium
0.29,0,0.75,6,271,10,0,0,sales,medium
0.43,0,0.74,4,129,6,0,0,hr,medium
0.43,0,0.74,4,129,6,0,0,hr,medium
0.5,0,0.75,4,239,2,0,0,accounting,low
0.38,0,0.92,5,238,2,0,0,product_mng,low
0.11,1,0.9,7,247,4,0,0,sales,medium
0.11,1,0.9,7,247,4,0,0,sales,medium
0.09,1,0.92,7,301,4,0,0,marketing,low
0.54,0,0.42,3,138,3,1,0,support,medium
0.1,1,0.92,7,307,4,0,0,support,low
0.1,1,0.92,7,307,4,0,0,support,low
0.1,1,0.92,7,307,4,0,0,support,low
0.53,0,0.51,4,174,2,0,0,support,medium
0.11,1,0.9,7,245,4,0,0,RandD,medium
0.49,0,0.85,3,250,2,0,0,sales,medium
0.5,0,0.38,5,175,4,0,0,technical,high
0.53,0,0.59,3,163,4,0,0,accounting,low
0.51,0,0.8,3,254,2,0,0,sales,medium
0.56,0,0.45,3,184,3,0,0,RandD,medium
0.43,0,0.81,3,102,3,0,0,sales,medium
0.57,0,0.48,2,194,2,0,0,IT,low
0.5,0,0.74,4,272,5,0,0,accounting,low
0.11,1,0.92,7,307,4,0,0,IT,low
0.11,1,0.92,7,307,4,0,0,IT,low
0.11,1,0.92,7,307,4,0,0,IT,low
0.48,0,0.82,3,183,2,0,0,hr,low
0.56,0,0.61,3,250,2,0,0,support,high
0.52,0,0.68,4,233,2,0,0,technical,medium
0.54,0,0.61,3,182,2,0,0,sales,low
0.55,0,0.55,4,257,3,0,0,product_mng,low
0.5,0,0.83,2,220,2,1,0,sales,medium
0.54,0,0.58,3,169,2,1,0,technical,high
0.5,0,0.7,4,201,4,0,0,RandD,medium
0.45,0,0.64,3,169,10,0,0,IT,medium
0.45,0,0.64,3,169,10,0,0,IT,medium
0.11,1,0.92,7,293,4,0,0,sales,low
0.42,0,0.96,3,270,6,0,0,support,low
0.29,0,0.88,6,183,4,0,0,IT,medium
0.47,0,0.7,4,134,3,0,0,sales,low
0.48,0,0.87,3,236,2,0,0,IT,low
0.49,0,0.58,5,186,2,0,0,IT,high
0.51,0,0.51,5,222,4,0,0,hr,low
0.49,0,0.77,4,218,2,0,0,technical,low
0.49,0,0.7,4,168,3,0,0,accounting,medium
0.44,0,0.87,2,140,4,0,0,sales,high
0.54,0,0.49,4,190,3,0,0,technical,medium
0.53,0,0.72,3,228,3,0,0,sales,medium
0.55,0,0.61,3,209,3,0,0,technical,low
0.1,1,0.92,7,273,4,0,0,technical,medium
0.49,0,0.71,2,117,3,0,0,marketing,high
0.5,0,0.82,2,286,6,0,0,sales,medium
0.5,0,0.82,2,286,6,0,0,sales,medium
0.51,0,0.5,4,130,3,0,0,RandD,medium
0.51,0,0.5,4,130,3,0,0,RandD,medium
0.54,0,0.65,3,202,3,0,0,marketing,low
0.25,0,0.94,6,199,4,0,0,hr,medium
0.49,0,0.73,4,185,3,0,0,sales,low
0.1,1,0.92,7,269,4,0,0,sales,medium
0.1,1,0.92,7,269,4,0,0,sales,medium
0.57,0,0.46,3,207,3,0,0,product_mng,medium
0.22,0,1,6,244,3,0,0,IT,medium
0.36,0,0.94,3,113,5,1,0,technical,medium
0.5,0,0.69,4,177,2,0,0,support,low
0.51,0,0.66,4,182,2,0,0,sales,medium
0.54,0,0.64,3,203,4,0,0,IT,medium
0.38,0,0.81,5,128,3,1,0,accounting,low
0.5,0,0.84,3,259,2,0,0,product_mng,high
0.56,0,0.49,4,256,3,0,0,accounting,low
0.54,0,0.59,4,228,3,0,0,IT,medium
0.1,1,0.93,7,305,4,0,0,technical,medium
0.1,1,0.93,7,305,4,0,0,technical,medium
0.1,1,0.93,7,305,4,0,0,technical,medium
0.52,0,0.53,4,159,4,0,0,sales,low
0.48,0,0.69,3,105,3,0,0,support,low
0.5,0,0.76,3,174,3,0,0,sales,medium
0.53,0,0.59,3,148,3,0,0,IT,medium
0.49,0,0.49,3,104,7,0,0,product_mng,high
0.49,0,0.49,3,104,7,0,0,product_mng,high
0.11,1,0.92,7,265,4,0,0,technical,low
0.53,0,0.64,3,168,3,0,0,sales,low
0.53,0,0.64,3,168,3,0,0,sales,low
0.48,0,0.89,3,261,2,0,0,support,medium
0.52,0,0.67,4,216,3,0,0,support,medium
0.49,0,0.61,5,196,3,0,0,support,medium
0.48,0,0.54,4,105,5,1,0,support,low
0.56,0,0.64,3,270,3,0,0,support,medium
0.11,1,0.93,7,308,4,0,0,IT,medium
0.11,1,0.93,7,308,4,0,0,IT,medium
0.11,1,0.93,7,308,4,0,0,IT,medium
0.56,0,0.59,3,223,3,0,0,support,medium
0.56,0,0.59,3,223,3,0,0,support,medium
0.56,0,0.64,3,262,2,1,0,RandD,low
0.09,1,0.92,7,254,4,0,0,sales,medium
0.09,1,0.92,7,254,4,0,0,sales,medium
0.52,0,0.61,4,187,4,1,0,sales,medium
0.52,0,0.61,4,187,4,1,0,sales,medium
0.5,0,0.6,5,216,3,0,0,sales,medium
0.11,1,0.93,7,296,4,0,0,RandD,low
0.5,0,0.64,2,170,8,0,0,sales,low
0.5,0,0.64,2,170,8,0,0,sales,low
0.49,0,0.76,4,202,3,0,0,management,low
0.1,1,0.92,7,253,4,1,0,support,low
0.57,0,0.56,3,241,3,0,0,technical,high
0.46,0,0.79,2,108,3,0,0,sales,low
0.48,0,0.87,3,221,2,0,0,sales,medium
0.25,0,0.96,6,217,4,0,0,marketing,low
0.11,1,0.93,7,288,4,0,0,sales,high
0.57,0,0.58,3,251,2,0,0,support,high
0.34,0,0.82,6,197,5,1,0,technical,medium
0.11,1,0.92,7,255,4,0,0,support,medium
0.11,1,0.92,7,255,4,0,0,support,medium
0.48,1,0.88,3,239,3,0,0,sales,low
0.11,1,0.93,7,284,4,0,0,technical,low
0.5,0,0.76,4,229,3,1,0,technical,low
0.53,0,0.61,4,198,2,0,0,product_mng,low
0.56,0,0.64,3,260,3,0,0,RandD,medium
0.52,0,0.67,4,210,3,1,0,technical,low
0.09,1,0.93,7,270,4,0,0,sales,medium
0.48,0,0.5,5,142,4,0,0,IT,medium
0.48,0,0.5,5,142,4,0,0,IT,medium
0.55,0,0.46,4,226,5,0,0,sales,low
0.5,0,0.66,4,155,2,0,0,hr,medium
0.09,1,0.92,7,245,4,0,0,technical,medium
0.25,0,0.98,6,287,5,1,0,sales,low
0.51,0,0.73,4,229,3,0,0,sales,low
0.51,0,0.73,4,229,3,0,0,sales,low
0.55,0,0.48,4,271,6,1,0,sales,high
0.45,0,0.5,5,99,4,1,0,accounting,low
0.56,0,0.53,3,189,3,0,0,RandD,medium
0.57,0,0.58,3,251,3,0,0,technical,medium
0.51,0,0.69,3,145,2,1,0,RandD,medium
0.56,0,0.57,3,205,3,0,0,technical,medium
0.55,0,0.49,3,152,2,0,0,technical,medium
0.53,0,0.67,4,238,2,0,0,sales,medium
0.5,0,0.74,3,155,3,0,0,RandD,medium
0.22,0,0.91,6,222,8,0,0,technical,low
0.22,0,0.91,6,222,8,0,0,technical,low
0.42,0,0.86,2,108,5,0,0,technical,high
0.51,0,0.71,4,208,3,1,0,marketing,low
0.5,0,0.61,4,135,3,0,0,accounting,medium
0.51,0,0.58,4,140,2,1,0,product_mng,low
0.51,0,0.58,4,140,2,1,0,product_mng,low
0.52,0,0.54,5,239,3,0,0,support,medium
0.57,0,0.45,3,189,2,0,0,technical,medium
0.5,0,0.73,3,148,3,0,0,accounting,low
0.5,0,0.56,5,185,2,0,0,sales,high
0.55,0,0.63,3,201,2,1,0,support,high
0.39,0,0.85,5,179,5,0,0,support,low
0.5,0,0.5,5,166,2,0,0,support,medium
0.53,0,0.62,4,201,3,0,0,support,medium
0.54,0,0.65,3,185,2,0,0,accounting,high
0.56,0,0.61,3,224,3,0,0,management,low
0.5,0,0.65,5,242,3,0,0,sales,high
0.5,0,0.79,3,186,3,0,0,sales,high
0.51,0,0.58,4,140,3,0,0,technical,high
0.52,0,0.72,2,160,2,0,0,technical,high
0.51,0,0.63,5,260,2,0,0,product_mng,high
0.51,0,0.63,5,260,2,0,0,product_mng,high
0.1,1,0.93,7,258,4,0,0,technical,low
0.55,0,0.53,4,214,3,0,0,sales,low
0.45,0,0.64,5,133,4,0,0,accounting,medium
