satisfaction_level,left,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,Department,salary
0.8,0,0.74,5,181,4,1,0,management,medium
0.83,0,0.77,3,171,3,0,0,sales,low
0.77,1,0.92,5,255,5,0,0,marketing,low
0.84,0,0.73,3,181,3,1,0,sales,medium
0.84,0,0.75,2,168,2,0,0,technical,low
0.77,1,0.91,5,236,5,0,0,marketing,medium
0.77,1,0.91,5,236,5,0,0,marketing,medium
0.77,1,0.91,5,236,5,0,0,marketing,medium
0.79,0,0.98,3,217,3,0,0,sales,low
0.78,1,0.96,4,241,5,0,0,technical,low
0.77,1,1,4,255,5,0,0,RandD,medium
0.77,1,1,4,255,5,0,0,RandD,medium
0.77,1,1,4,255,5,0,0,RandD,medium
0.83,0,0.86,3,273,3,0,0,technical,medium
0.73,0,0.92,6,189,3,1,0,sales,medium
0.73,0,0.92,6,189,3,1,0,sales,medium
0.82,1,0.81,4,233,4,1,0,support,low
0.82,1,0.81,4,233,4,1,0,support,low
0.82,1,0.81,4,233,4,1,0,support,low
0.85,0,0.49,4,159,3,0,0,product_mng,low
0.84,0,0.78,3,221,3,1,0,technical,medium
0.82,0,0.69,5,219,3,0,0,IT,medium
0.79,1,0.84,5,247,5,0,0,technical,low
0.81,0,0.81,4,177,3,0,0,RandD,medium
0.84,0,0.71,4,222,2,0,0,sales,medium
0.83,0,0.78,4,242,3,1,0,hr,medium
0.79,1,0.84,5,245,5,0,0,sales,medium
0.78,0,0.98,4,239,3,0,0,RandD,medium
0.75,1,0.99,5,254,5,0,0,sales,low
0.75,1,0.99,5,254,5,0,0,sales,low
0.75,1,0.99,5,254,5,0,0,sales,low
0.77,0,0.83,6,271,3,0,0,support,low
0.86,0,0.5,4,196,2,0,0,sales,low
0.85,0,0.67,3,176,2,0,0,IT,medium
0.85,0,0.67,3,176,2,0,0,IT,medium
0.76,1,1,4,220,6,0,0,RandD,medium
0.83,0,0.8,4,274,3,0,0,RandD,high
0.77,1,0.91,5,261,6,0,0,sales,medium
0.82,0,0.63,5,177,3,0,0,IT,low
0.75,1,0.97,5,243,6,0,0,technical,medium
0.75,1,0.97,5,243,6,0,0,technical,medium
0.75,1,0.97,5,243,6,0,0,technical,medium
0.81,0,0.84,4,198,2,0,0,sales,low
0.77,1,0.98,4,238,6,0,0,support,low
0.84,0,0.65,3,134,3,0,0,technical,medium
0.85,0,0.46,3,123,5,1,0,technical,low
0.82,0,0.58,5,263,8,0,0,IT,medium
0.82,0,0.58,5,263,8,0,0,IT,medium
0.88,0,0.55,3,263,3,0,0,marketing,low
0.84,0,0.56,5,224,2,0,0,support,medium
0.84,0,0.56,5,224,2,0,0,support,medium
0.84,0,0.67,3,139,2,0,0,technical,low
0.84,0,0.75,3,187,3,1,0,technical,medium
0.81,0,0.63,4,108,6,0,0,technical,medium
0.85,0,0.69,3,194,4,0,0,sales,medium
0.82,0,0.82,3,164,3,0,0,technical,high
0.82,0,0.82,3,164,3,0,0,technical,high
0.78,0,0.89,4,137,3,0,0,IT,medium
0.78,0,0.89,4,137,3,0,0,IT,medium
0.82,0,0.87,3,206,2,0,0,support,low
0.83,0,0.75,3,150,3,0,0,support,low
0.84,0,0.72,4,222,2,0,0,IT,low
0.83,0,0.81,3,242,6,0,0,sales,low
0.85,0,0.7,3,188,2,0,0,support,low
0.79,0,0.87,5,240,2,1,0,technical,medium
0.84,0,0.75,3,184,3,0,0,sales,medium
0.77,1,0.92,5,235,5,0,0,IT,low
0.77,1,0.92,5,235,5,0,0,IT,low
0.8,0,0.96,3,257,5,0,0,support,medium
0.84,0,0.5,5,195,3,0,0,technical,low
0.75,0,1,3,102,3,0,0,accounting,medium
0.78,0,0.97,4,221,4,0,0,hr,low
0.84,0,0.49,5,189,2,0,0,support,medium
0.86,0,0.68,2,192,3,0,0,product_mng,high
0.87,0,0.66,3,270,2,0,0,product_mng,low
0.77,0,0.89,4,153,7,0,0,sales,medium
0.77,0,0.89,4,153,7,0,0,sales,medium
0.84,0,0.63,3,121,3,1,0,sales,low
0.84,0,0.63,3,121,3,1,0,sales,low
0.81,0,0.86,4,213,3,0,0,support,low
0.81,0,0.86,4,213,3,0,0,support,low
0.82,1,0.82,4,249,5,0,0,hr,low
0.81,0,0.85,4,202,3,1,0,product_mng,medium
0.84,1,0.74,3,182,4,0,0,technical,low
0.84,1,0.74,3,182,4,0,0,technical,low
0.84,1,0.74,3,182,4,0,0,technical,low
0.78,0,0.99,3,174,3,0,0,IT,low
0.77,1,1,4,232,5,0,0,technical,medium
0.77,1,1,4,232,5,0,0,technical,medium
0.77,1,1,4,232,5,0,0,technical,medium
0.83,0,0.78,3,165,3,1,0,sales,medium
0.85,0,0.72,3,201,3,0,0,sales,low
0.8,0,0.93,4,258,3,0,0,sales,high
0.78,0,0.95,4,184,3,0,0,sales,low
0.88,0,0.54,3,235,2,1,0,technical,low
0.79,1,0.93,4,226,5,0,0,sales,low
0.79,1,0.93,4,226,5,0,0,sales,low
0.79,0,0.72,6,240,4,0,0,IT,low
0.81,1,0.87,4,254,5,0,0,marketing,low
0.81,1,0.87,4,254,5,0,0,marketing,low
0.81,1,0.87,4,254,5,0,0,marketing,low
0.79,0,0.98,3,195,2,0,0,sales,low
0.78,1,0.89,5,274,6,0,0,support,medium
0.78,1,0.89,5,274,6,0,0,support,medium
0.74,1,1,5,222,6,0,0,accounting,low
0.81,1,0.85,4,251,6,0,0,hr,medium
0.81,1,0.85,4,251,6,0,0,hr,medium
0.81,0,0.83,3,133,3,1,0,IT,medium
0.82,0,0.81,3,149,3,0,0,support,low
0.77,0,0.89,4,269,10,0,0,management,high
0.77,0,0.89,4,269,10,0,0,management,high
0.8,1,0.83,5,275,5,0,0,support,low
0.78,0,0.93,4,161,3,0,0,sales,low
0.81,0,0.82,4,167,2,0,0,accounting,medium
0.76,0,0.99,5,252,3,1,0,sales,low
0.83,0,0.69,4,151,2,0,0,support,low
0.86,0,0.64,4,263,3,0,0,sales,medium
0.82,0,0.87,3,204,4,0,0,support,medium
0.82,0,0.71,5,208,2,0,0,management,low
0.79,0,0.94,4,216,4,0,0,sales,medium
0.84,0,0.74,4,226,2,0,0,accounting,high
0.84,0,0.62,4,152,3,0,0,technical,medium
0.84,0,0.52,5,189,2,1,0,IT,low
0.87,0,0.51,4,233,3,0,0,sales,low
0.77,1,1,4,249,6,0,0,support,medium
0.79,1,0.94,4,232,5,0,0,technical,medium
0.79,1,0.94,4,232,5,0,0,technical,medium
0.85,0,0.49,4,142,3,0,0,support,medium
0.79,1,0.87,5,261,5,0,0,sales,low
0.79,1,0.87,5,261,5,0,0,sales,low
0.79,1,0.87,5,261,5,0,0,sales,low
0.82,0,0.59,5,143,2,1,0,technical,high
0.86,0,0.71,3,235,3,0,0,IT,medium
0.88,0,0.5,3,206,2,0,0,RandD,medium
0.76,0,1,5,265,2,0,0,accounting,low
0.82,0,0.92,3,257,2,0,0,accounting,low
0.85,0,0.49,4,139,2,0,0,sales,medium
0.85,0,0.49,4,139,2,0,0,sales,medium
0.82,1,0.83,4,245,5,1,0,sales,low
0.74,0,0.93,6,225,4,0,0,technical,low
0.75,1,0.99,5,221,5,0,0,product_mng,low
0.75,1,0.99,5,221,5,0,0,product_mng,low
0.75,1,0.99,5,221,5,0,0,product_mng,low
0.82,0,0.9,3,227,3,0,0,marketing,medium
0.78,0,0.98,4,207,2,1,0,technical,medium
0.78,0,0.98,4,207,2,1,0,technical,medium
0.85,0,0.67,3,167,4,0,0,RandD,medium
0.85,0,0.67,4,228,4,0,0,support,low
0.85,0,0.75,3,214,3,0,0,support,medium
0.76,0,0.9,5,142,3,0,0,marketing,low
0.84,0,0.68,4,179,3,0,0,technical,high
0.86,0,0.63,4,244,3,0,0,product_mng,low
0.8,0,0.85,5,253,3,1,0,technical,low
0.83,0,0.67,4,139,3,0,0,technical,medium
0.81,0,0.83,3,132,4,0,0,sales,medium
0.89,0,0.5,2,238,4,0,0,RandD,low
0.88,0,0.51,3,208,3,0,0,hr,medium
0.88,0,0.51,3,208,3,0,0,hr,medium
0.75,0,1,4,135,4,0,0,technical,low
0.84,0,0.53,5,190,3,0,0,technical,medium
0.86,0,0.58,3,151,2,0,0,technical,low
0.8,0,0.95,4,272,2,0,0,sales,low
0.8,0,0.95,4,272,2,0,0,sales,low
0.86,0,0.61,4,221,2,0,0,marketing,medium
0.79,1,0.86,5,235,5,0,0,support,medium
0.79,1,0.86,5,235,5,0,0,support,medium
0.79,1,0.86,5,235,5,0,0,support,medium
0.8,0,0.81,5,200,3,0,0,hr,low
0.82,0,0.82,3,148,3,0,0,IT,low
0.82,0,0.82,3,148,3,0,0,IT,low
0.81,0,0.87,4,203,2,0,0,sales,medium
0.82,1,0.85,4,274,5,0,0,sales,low
0.77,1,0.91,5,221,6,0,0,support,medium
0.77,1,0.91,5,221,6,0,0,support,medium
0.77,1,0.91,5,221,6,0,0,support,medium
0.8,0,0.99,3,248,3,1,0,sales,medium
0.79,1,0.96,4,257,5,0,0,accounting,medium
0.87,0,0.49,4,213,3,0,0,technical,low
0.83,0,0.72,4,161,3,0,0,hr,low
0.75,0,0.99,5,189,3,0,0,support,low
0.78,0,0.92,5,242,4,0,0,RandD,medium
0.86,0,0.58,4,211,4,0,0,sales,medium
0.8,0,0.85,5,242,3,0,0,support,high
0.81,0,0.91,3,184,3,0,0,RandD,low
0.84,0,0.62,5,245,4,0,0,technical,medium
0.84,0,0.54,5,186,2,0,0,technical,medium
0.78,1,1,4,267,5,0,0,technical,medium
0.84,0,0.78,4,263,3,0,0,IT,low
0.84,0,0.78,4,263,3,0,0,IT,low
0.87,0,0.68,3,257,3,0,0,technical,low
0.86,0,0.73,3,241,3,0,0,hr,low
0.84,0,0.77,4,262,4,0,0,technical,low
0.85,0,0.64,4,188,3,0,0,hr,low
0.85,0,0.58,4,167,4,0,0,RandD,low
0.88,0,0.53,3,218,4,0,0,sales,low
0.88,0,0.53,3,218,4,0,0,sales,low
0.79,1,0.86,5,226,5,0,0,sales,medium
0.86,0,0.65,4,243,2,0,0,technical,low
0.87,0,0.58,4,259,3,0,0,marketing,low
0.76,1,0.98,5,242,5,0,0,management,low
0.81,0,0.94,3,225,4,0,0,hr,medium
0.82,0,0.77,4,152,2,1,0,marketing,low
0.87,0,0.52,3,158,2,1,0,sales,low
0.81,0,0.76,5,198,4,0,0,IT,medium
0.86,0,0.58,4,220,5,0,0,technical,low
0.78,0,0.95,5,273,2,0,0,technical,low
0.86,0,0.66,4,251,3,0,0,RandD,low
0.86,0,0.66,4,251,3,0,0,RandD,low
0.81,0,0.92,4,268,3,0,0,sales,low
0.81,0,0.92,4,268,3,0,0,sales,low
0.77,0,0.89,5,152,3,0,0,support,medium
0.78,1,1,4,253,5,0,0,marketing,low
0.78,1,1,4,253,5,0,0,marketing,low
0.78,1,1,4,253,5,0,0,marketing,low
0.79,0,0.99,3,194,4,0,0,sales,low
0.88,0,0.63,3,273,3,1,0,RandD,low
0.84,0,0.79,4,266,3,1,0,product_mng,low
0.85,0,0.81,2,223,3,1,0,product_mng,low
0.79,0,0.82,5,158,2,0,0,support,low
0.79,0,0.82,5,158,2,0,0,support,low
0.8,0,0.73,5,135,3,0,0,support,medium
0.84,0,0.62,4,138,3,0,0,technical,low
0.83,0,0.73,4,157,2,0,0,RandD,medium
0.83,0,0.73,4,157,2,0,0,RandD,medium
0.81,0,0.84,4,173,4,0,0,sales,medium
0.78,0,0.99,3,151,3,1,0,product_mng,low
0.82,0,0.9,3,215,4,0,0,management,high
0.82,0,0.9,3,215,4,0,0,management,high
0.8,0,0.98,2,232,6,1,0,sales,low
0.83,0,0.51,5,143,4,0,0,sales,medium
0.89,0,0.51,3,249,3,0,0,RandD,medium
0.74,0,0.99,5,146,2,0,0,sales,low
0.82,1,0.86,4,264,5,0,0,management,medium
0.8,0,0.85,4,139,2,0,0,product_mng,medium
0.82,0,0.88,4,259,3,0,0,support,low
0.82,0,0.93,3,247,3,0,0,technical,medium
0.82,0,0.93,3,247,3,0,0,technical,medium
0.86,0,0.72,3,217,3,0,0,sales,low
0.86,0,0.72,3,217,3,0,0,sales,low
0.8,0,0.96,4,268,3,0,0,technical,medium
0.84,0,0.79,4,259,3,0,0,RandD,medium
0.79,1,0.96,4,234,5,0,0,marketing,low
0.84,0,0.62,5,217,3,0,0,sales,low
0.84,0,0.52,5,171,3,0,0,technical,medium
0.88,0,0.59,3,224,2,0,0,hr,low
0.84,0,0.85,3,243,2,0,0,accounting,low
0.85,0,0.55,4,158,5,0,0,technical,medium
0.87,0,0.65,3,212,3,1,0,support,low
0.78,1,0.99,4,255,6,0,0,sales,low
0.78,1,0.99,4,255,6,0,0,sales,low
0.78,1,0.99,4,255,6,0,0,sales,low
0.8,0,0.98,3,209,3,0,0,technical,medium
0.86,0,0.57,4,183,3,0,0,sales,low
0.82,0,0.89,4,275,3,0,0,IT,medium
0.85,0,0.73,4,260,4,0,0,sales,low
0.8,0,0.87,5,251,3,0,0,sales,medium
0.86,0,0.59,4,189,2,0,0,IT,low
0.87,0,0.57,2,181,6,0,0,RandD,medium
0.85,0,0.69,4,216,4,0,0,management,low
0.79,1,0.98,4,271,5,0,0,sales,low
0.88,0,0.63,3,257,3,0,0,sales,low
0.81,0,0.97,3,247,3,0,0,support,medium
0.84,0,0.63,4,135,2,0,0,sales,medium
0.89,0,0.57,2,235,3,1,0,product_mng,low
0.8,0,0.7,6,231,4,0,0,technical,medium
0.79,0,0.89,3,104,4,0,0,technical,low
0.82,0,0.94,3,253,2,0,0,hr,low
0.86,0,0.48,4,153,3,0,0,sales,low
0.83,0,0.88,3,223,3,1,0,sales,low
0.86,0,0.77,3,271,3,0,0,management,low
0.88,0,0.61,3,236,3,0,0,hr,medium
0.89,0,0.55,3,260,2,0,0,RandD,low
0.84,0,0.83,3,215,3,0,0,accounting,high
0.81,0,0.95,3,212,3,0,0,technical,medium
0.79,1,0.97,4,243,5,0,0,support,medium
0.81,0,0.96,3,226,3,0,0,sales,low
0.84,0,0.58,5,186,2,0,0,sales,medium
0.87,0,0.54,4,211,3,0,0,technical,medium
0.87,0,0.57,4,227,3,0,0,product_mng,low
0.83,0,0.88,3,217,2,1,0,support,high
0.88,0,0.65,3,268,2,0,0,support,high
0.81,0,0.75,5,170,3,1,0,product_mng,medium
0.8,1,0.95,4,274,5,0,0,sales,low
0.84,0,0.61,5,202,3,0,0,support,high
0.85,0,0.79,3,217,2,0,0,technical,medium
0.81,0,0.69,5,134,2,0,0,sales,medium
0.84,0,0.79,4,258,4,0,0,support,low
0.77,0,0.9,4,104,5,0,0,product_mng,low
0.79,1,0.9,5,263,5,0,0,sales,medium
0.84,0,0.87,3,271,3,0,0,marketing,low
0.86,0,0.61,4,193,2,0,0,support,high
0.86,0,0.61,4,193,2,0,0,support,high
0.83,0,0.59,5,160,4,0,0,product_mng,low
0.81,0,0.81,5,215,2,0,0,sales,low
0.83,0,0.85,4,263,3,0,0,support,medium
0.86,0,0.53,4,160,2,1,0,sales,medium
0.88,0,0.53,3,188,3,0,0,technical,low
0.81,0,0.95,3,204,2,0,0,product_mng,low
0.75,1,1,5,223,6,0,0,accounting,medium
0.75,1,1,5,223,6,0,0,accounting,medium
0.73,1,0.97,6,189,2,0,0,sales,low
0.73,1,0.97,6,189,2,0,0,sales,low
0.83,0,0.85,4,261,3,0,0,technical,low
0.86,0,0.65,3,161,3,0,0,sales,low
0.77,0,0.93,5,182,4,0,0,support,medium
0.79,1,0.89,5,239,5,0,0,sales,low
0.79,1,0.89,5,239,5,0,0,sales,low
0.79,1,0.89,5,239,5,0,0,sales,low
0.87,0,0.57,4,231,4,0,0,technical,medium
0.87,0,0.52,3,152,4,0,0,technical,low
0.87,0,0.64,2,169,3,1,0,marketing,medium
0.84,0,0.68,4,151,2,0,0,technical,low
0.83,0,0.8,3,240,8,0,0,sales,low
0.83,0,0.8,3,240,8,0,0,sales,low
0.8,0,0.97,4,259,2,0,0,support,low
0.82,0,0.84,3,139,2,1,0,sales,low
0.82,0,0.78,5,231,2,1,0,IT,low
0.84,0,0.79,2,150,3,0,0,technical,low
0.89,0,0.58,3,272,2,0,0,support,low
0.85,0,0.59,5,236,3,0,0,sales,low
0.85,0,0.76,4,262,2,0,0,IT,low
0.79,0,0.97,4,204,3,0,0,sales,medium
0.89,0,0.56,3,256,3,0,0,support,medium
0.87,0,0.38,4,183,5,0,0,support,medium
0.82,1,0.85,4,223,5,0,0,technical,medium
0.82,1,0.85,4,223,5,0,0,technical,medium
0.82,1,0.85,4,223,5,0,0,technical,medium
0.83,1,0.82,4,243,5,0,0,sales,medium
0.77,1,0.94,5,226,6,0,0,support,low
0.77,1,0.94,5,226,6,0,0,support,low
0.77,1,0.94,5,226,6,0,0,support,low
0.83,0,0.91,3,251,2,0,0,RandD,medium
0.84,0,0.74,3,139,3,0,0,sales,medium
0.82,0,0.78,5,232,3,0,0,RandD,low
0.77,0,0.99,4,153,3,1,0,support,medium
0.86,0,0.51,4,152,3,0,0,technical,low
0.86,0,0.51,4,152,3,1,0,sales,low
0.79,1,0.91,5,271,5,0,0,sales,low
0.79,1,0.91,5,271,5,0,0,sales,low
0.87,0,0.64,3,187,2,0,0,technical,medium
0.83,0,0.84,2,149,3,0,0,sales,low
0.83,0,0.92,3,268,2,1,0,technical,medium
0.83,0,0.81,4,209,4,0,0,IT,medium
0.89,0,0.57,3,252,2,0,0,support,medium
0.82,0,0.89,4,239,2,0,0,product_mng,medium
0.82,0,0.89,4,239,2,0,0,product_mng,medium
0.86,0,0.53,4,155,3,0,0,marketing,high
0.88,0,0.5,3,170,3,0,0,technical,medium
0.84,0,0.73,3,146,5,1,0,technical,high
0.85,0,0.64,4,162,3,0,0,support,medium
0.87,0,0.62,3,176,3,0,0,accounting,high
0.82,0,0.82,5,285,2,1,0,IT,low
0.82,0,0.82,4,164,2,0,0,sales,low
0.81,1,0.9,4,226,5,0,0,product_mng,medium
0.81,1,0.9,4,226,5,0,0,product_mng,medium
0.81,1,0.9,4,226,5,0,0,product_mng,medium
0.76,0,0.97,5,172,3,0,0,sales,medium
0.8,0,0.94,3,150,3,0,0,technical,medium
0.84,0,0.8,4,236,3,0,0,marketing,low
0.84,0,0.8,4,236,3,0,0,marketing,low
0.77,1,0.96,5,249,6,0,0,technical,low
0.82,0,0.89,4,237,3,0,0,support,medium
0.82,1,0.87,4,239,5,0,0,sales,low
0.82,1,0.87,4,239,5,0,0,sales,low
0.82,1,0.87,4,239,5,0,0,sales,low
0.85,0,0.65,4,162,2,0,0,technical,medium
0.83,0,0.83,4,224,4,0,0,support,medium
0.87,0,0.58,4,212,3,0,0,sales,low
0.87,0,0.55,4,197,3,0,0,technical,high
0.87,0,0.55,4,197,3,0,0,technical,high
0.84,0,0.79,4,222,3,0,0,RandD,low
0.83,0,0.86,3,179,2,0,0,RandD,medium
0.85,0,0.77,4,264,3,0,0,IT,low
0.87,0,0.7,3,224,3,0,0,support,low
0.85,0,0.63,4,154,3,0,0,hr,low
0.85,0,0.57,5,210,3,0,0,sales,low
0.86,0,0.62,4,186,3,0,0,product_mng,low
0.86,0,0.62,4,186,3,0,0,product_mng,low
0.78,1,0.93,5,225,5,0,0,sales,low
0.84,0,0.69,4,149,3,0,0,marketing,medium
0.86,0,0.74,2,178,3,0,0,management,medium
0.81,0,0.84,4,143,2,0,0,technical,medium
0.85,0,0.72,3,150,2,1,0,technical,low
0.87,0,0.57,3,149,2,0,0,accounting,medium
0.85,0,0.58,4,186,7,0,0,sales,medium
0.85,0,0.58,4,186,7,0,0,sales,medium
0.85,0,0.76,3,197,5,0,0,IT,medium
0.85,0,0.56,5,203,3,0,0,management,high
0.8,0,0.9,5,265,3,0,0,accounting,medium
0.75,0,0.86,6,148,4,0,0,sales,low
0.79,0,0.96,4,180,3,0,0,technical,low
0.78,0,1,3,139,3,0,0,support,low
0.82,0,0.82,5,267,2,0,0,technical,medium
0.78,1,0.94,5,271,6,0,0,IT,low
0.8,1,0.86,5,262,6,0,0,sales,medium
0.8,1,0.86,5,262,6,0,0,sales,medium
0.8,1,0.86,5,262,6,0,0,sales,medium
0.87,0,0.57,3,149,3,0,0,support,low
0.86,0,0.66,3,150,2,0,0,sales,low
0.87,0,0.61,3,162,2,0,0,RandD,low
0.87,0,0.61,3,162,2,0,0,RandD,low
0.86,0,0.71,4,250,3,1,0,sales,low
0.8,0,0.97,4,232,2,0,0,management,low
0.76,1,0.98,5,217,6,0,0,product_mng,medium
0.76,1,0.98,5,217,6,0,0,product_mng,medium
0.81,1,0.91,4,229,5,0,0,support,low
0.81,1,0.91,4,229,5,0,0,support,low
0.88,0,0.5,4,216,2,0,0,sales,low
0.81,0,0.99,3,239,2,1,0,technical,low
0.8,0,0.96,3,161,3,0,0,technical,low
0.8,0,0.96,3,161,3,0,0,technical,low
0.81,0,0.87,4,161,2,0,0,RandD,medium
0.9,0,0.49,3,256,2,0,0,marketing,medium
0.84,0,0.81,4,236,3,1,0,IT,low
0.84,0,0.81,4,236,3,1,0,IT,low
0.8,0,0.81,5,156,2,0,0,sales,low
0.78,1,0.96,5,272,5,0,0,sales,low
0.89,0,0.54,3,214,2,0,0,product_mng,medium
0.89,0,0.56,3,224,2,0,0,support,medium
0.8,0,0.94,4,200,4,0,0,sales,medium
0.83,0,0.37,5,101,4,1,0,support,low
0.86,0,0.61,4,181,4,0,0,technical,low
0.86,0,0.59,4,165,3,0,0,sales,medium
0.86,0,0.57,3,162,7,0,0,sales,medium
0.86,0,0.57,3,162,7,0,0,sales,medium
0.76,1,1,5,219,5,0,0,support,low
0.76,1,1,5,219,5,0,0,support,low
0.76,1,1,5,219,5,0,0,support,low
0.81,1,0.84,5,258,5,0,0,support,medium
0.87,0,0.65,4,246,2,1,0,sales,low
0.87,0,0.51,4,173,3,0,0,support,low
0.85,0,0.74,3,157,3,0,0,technical,medium
0.86,0,0.79,3,242,2,0,0,support,low
0.78,0,0.9,4,104,4,0,0,RandD,low
0.81,0,0.77,5,167,4,0,0,product_mng,low
0.79,0,0.96,4,170,2,0,0,product_mng,low
0.83,1,0.85,4,255,5,0,0,management,low
0.83,1,0.85,4,255,5,0,0,management,low
0.83,1,0.85,4,255,5,0,0,management,low
0.88,0,0.6,2,168,3,0,0,IT,low
0.82,0,0.65,5,178,7,1,0,sales,medium
0.82,0,0.65,5,178,7,1,0,sales,medium
0.82,0,0.9,4,232,3,0,0,RandD,low
0.85,0,0.67,4,163,3,0,0,technical,low
0.83,0,0.84,4,206,2,0,0,sales,medium
0.85,0,0.83,3,226,2,0,0,RandD,medium
0.87,0,0.59,4,202,3,0,0,IT,medium
0.81,1,0.83,5,269,6,0,0,technical,medium
0.82,0,0.92,3,187,3,1,0,hr,medium
0.78,0,0.98,4,157,3,0,0,marketing,medium
0.84,0,0.66,3,114,6,1,0,management,low
0.78,0,0.9,5,158,3,0,0,sales,low
0.78,0,0.9,5,158,3,0,0,sales,low
0.88,0,0.57,4,261,4,0,0,technical,low
0.79,1,0.93,5,269,5,0,0,accounting,low
0.89,0,0.49,4,275,3,0,0,management,medium
0.89,0,0.49,4,275,3,0,0,management,medium
0.83,0,0.93,3,247,2,0,0,hr,low
0.83,0,0.93,3,247,2,0,0,hr,low
0.85,0,0.78,4,251,3,0,0,sales,medium
0.84,0,0.36,6,256,5,0,0,sales,low
0.79,1,0.93,5,268,5,0,0,technical,medium
0.79,1,0.93,5,268,5,0,0,technical,medium
0.85,0,0.81,3,205,3,0,0,marketing,high
0.87,0,0.75,3,258,3,0,0,technical,medium
0.85,0,0.64,4,147,3,0,0,support,low
0.86,0,0.66,4,191,2,0,0,technical,low
0.77,1,0.98,5,259,6,0,0,product_mng,low
0.77,1,0.98,5,259,6,0,0,product_mng,low
0.77,1,0.98,5,259,6,0,0,product_mng,low
0.85,0,0.57,5,190,2,1,0,technical,medium
0.84,0,0.43,6,246,4,0,0,technical,medium
0.9,0,0.53,3,270,3,0,0,sales,medium
0.8,0,0.97,4,220,3,0,0,support,low
0.84,0,0.9,3,262,2,0,0,sales,medium
0.89,0,0.59,3,247,4,0,0,technical,low
0.9,0,0.54,3,272,2,0,0,IT,low
0.84,0,0.84,4,266,3,0,0,support,low
0.84,0,0.84,4,266,3,0,0,support,low
0.9,0,0.49,3,237,2,0,0,technical,medium
0.79,0,0.98,4,185,2,0,0,marketing,medium
0.82,0,0.77,3,108,6,0,0,product_mng,medium
0.73,1,0.99,6,206,5,0,0,sales,medium
0.86,0,0.74,4,261,2,0,0,IT,medium
0.78,0,0.98,5,252,3,0,0,sales,high
0.83,0,0.86,3,165,3,0,0,sales,low
0.79,0,0.9,5,212,5,0,0,technical,low
0.86,0,0.56,5,237,3,0,0,technical,low
0.83,0,0.78,5,250,2,1,0,sales,low
0.85,0,0.55,5,182,3,0,0,technical,low
0.89,0,0.63,3,268,3,0,0,support,medium
0.87,0,0.67,4,272,4,0,0,sales,low
0.88,0,0.56,4,243,4,0,0,accounting,medium
0.81,0,0.89,4,166,2,1,0,sales,low
0.87,0,0.58,3,140,3,1,0,support,medium
0.88,0,0.51,3,211,7,0,0,sales,medium
0.88,0,0.51,3,211,7,0,0,sales,medium
0.78,0,0.97,4,142,3,0,0,sales,low
0.83,0,0.82,3,134,3,0,0,accounting,low
0.84,0,0.89,3,234,2,0,0,sales,medium
0.85,0,0.86,3,255,2,0,0,sales,low
0.81,0,0.69,5,109,2,0,0,IT,high
0.84,0,0.8,3,151,3,1,0,RandD,low
0.8,1,0.9,5,267,5,0,0,technical,medium
0.8,1,0.9,5,267,5,0,0,technical,medium
0.79,0,0.9,5,184,3,0,0,marketing,low
0.81,1,0.95,4,275,5,0,0,sales,medium
0.79,0,0.77,6,233,6,0,0,sales,low
0.84,0,0.86,3,199,3,0,0,IT,medium
0.84,0,0.86,3,199,3,0,0,IT,medium
0.85,0,0.66,4,155,4,0,0,hr,high
0.85,0,0.66,4,155,4,0,0,hr,high
0.8,0,0.81,5,143,2,0,0,sales,medium
0.88,0,0.59,4,240,2,0,0,sales,low
0.86,0,0.55,5,219,2,0,0,technical,medium
0.89,0,0.52,3,190,3,0,0,RandD,medium
0.8,0,0.91,5,242,3,1,0,accounting,medium
0.81,0,0.87,5,241,3,0,0,accounting,low
0.83,0,0.9,3,195,3,0,0,support,low
0.8,1,0.87,5,240,6,0,0,technical,low
0.83,0,0.85,4,201,2,1,0,support,low
0.86,0,0.61,5,265,3,0,0,support,low
0.85,0,0.8,4,254,2,0,0,product_mng,low
0.79,1,1,4,229,5,1,0,management,medium
0.84,0,0.73,5,245,3,0,0,sales,medium
0.87,0,0.6,2,122,2,0,0,IT,low
0.84,0,0.44,5,131,5,1,0,support,medium
0.84,0,0.44,5,131,5,1,0,support,medium
0.83,0,0.78,5,240,3,0,0,accounting,high
0.87,0,0.68,4,246,2,0,0,support,medium
0.83,0,0.95,3,264,2,0,0,marketing,low
0.83,0,0.95,3,264,2,0,0,marketing,low
0.85,0,0.69,5,273,3,1,0,hr,low
0.77,1,0.99,5,228,5,0,0,support,low
0.77,1,0.99,5,228,5,0,0,support,low
0.77,1,0.99,5,228,5,0,0,support,low
0.87,0,0.62,4,202,3,0,0,sales,high
0.87,0,0.57,4,175,2,0,0,technical,medium
0.87,0,0.57,4,175,2,1,0,technical,low
0.9,0,0.55,3,260,3,0,0,sales,medium
0.78,0,0.63,6,111,6,0,0,IT,high
0.8,0,0.98,3,161,3,0,0,hr,medium
0.85,0,0.58,4,143,6,1,0,IT,medium
0.88,0,0.69,3,248,4,0,0,RandD,low
0.79,1,0.92,5,254,6,0,0,sales,low
0.79,1,0.92,5,254,6,0,0,sales,low
0.79,1,0.92,5,254,6,0,0,sales,low
0.82,0,0.8,5,205,3,0,0,IT,low
